day,profit,cycles
2020-03-23 00:00:00+01:00,13.419700088500974,0.0
2020-02-27 00:00:00+01:00,19.157597866058353,0.0
2020-04-26 00:00:00+02:00,-6.567100181579594,0.0
2020-06-26 00:00:00+02:00,14.526801242828371,0.0
2021-01-17 00:00:00+01:00,6.785301933288562,0.0
2021-04-22 00:00:00+02:00,166.09161814717092,0.0
2019-05-04 00:00:00+02:00,5.52779750823975,0.0
2020-03-25 00:00:00+01:00,58.34257865895232,0.0
2020-11-12 00:00:00+01:00,15.634698371887204,0.0
2019-03-14 00:00:00+01:00,41.916728805694504,0.0
2020-10-22 00:00:00+02:00,67.94629664099641,0.0
2021-08-13 00:00:00+02:00,109.22075079671768,0.0
2019-03-15 00:00:00+01:00,26.383701095581053,0.0
2021-08-02 00:00:00+02:00,134.74543015001385,0.0
2020-12-11 00:00:00+01:00,22.15999984741211,0.0
2019-07-10 00:00:00+02:00,47.19630460503613,0.0
2021-10-22 00:00:00+02:00,212.6492895811184,0.0
2019-02-24 00:00:00+01:00,2.5683003997802807,0.0
2021-06-02 00:00:00+02:00,68.35510921071543,0.0
2021-03-04 00:00:00+01:00,28.90532224672663,0.0
2019-07-16 00:00:00+02:00,47.38685477462178,0.0
2020-01-11 00:00:00+01:00,27.26413359946451,0.0
2019-05-06 00:00:00+02:00,14.978600654602047,0.0
2021-09-12 00:00:00+02:00,8.473999786376966,0.0
2021-11-15 00:00:00+01:00,243.9198493294038,0.0
2019-01-12 00:00:00+01:00,2.6974989318847733,0.0
2020-11-24 00:00:00+01:00,18.587800712585448,0.0
2019-07-25 00:00:00+02:00,15.891700096130371,0.0
2019-12-24 00:00:00+01:00,35.661199197769164,0.0
2019-12-04 00:00:00+01:00,68.84701816401127,0.0
2019-01-12 00:00:00+01:00,2.4235995864868203,0.0
2021-07-24 00:00:00+02:00,-44.991501007080096,0.0
2019-05-23 00:00:00+02:00,10.181700706481934,0.0
2019-09-25 00:00:00+02:00,38.433804342432126,0.0
2019-09-02 00:00:00+02:00,24.01899982452391,0.0
2021-02-08 00:00:00+01:00,167.636358927785,0.0
2020-02-12 00:00:00+01:00,24.957899511009455,0.0
2021-10-27 00:00:00+02:00,388.018683907842,0.0
2021-10-14 00:00:00+02:00,241.4260772050929,0.0
2021-01-02 00:00:00+01:00,11.980299949645987,0.0
2019-05-28 00:00:00+02:00,54.29158401001989,0.0
2020-01-30 00:00:00+01:00,10.755799140930176,0.0
2019-01-31 00:00:00+01:00,30.984596748352047,0.0
2021-12-17 00:00:00+01:00,252.81968096093183,0.0
2020-07-03 00:00:00+02:00,16.879898452758788,0.0
2020-06-02 00:00:00+02:00,111.10132241933908,0.0
2021-07-30 00:00:00+02:00,196.61941465362344,0.0
2020-06-19 00:00:00+02:00,31.315739304780703,0.0
2019-08-03 00:00:00+02:00,1.3155022430419905,0.0
2019-08-25 00:00:00+02:00,3.150099620819101,0.0
2020-08-19 00:00:00+02:00,33.395851758614384,0.0
2021-09-08 00:00:00+02:00,114.13611658013296,0.0
2020-07-03 00:00:00+02:00,62.269373170143695,0.0
2020-03-11 00:00:00+01:00,34.19010045707226,0.0
2021-06-12 00:00:00+02:00,139.7507351964498,0.0
2020-07-11 00:00:00+02:00,-3.437999267578135,0.0
2021-02-26 00:00:00+01:00,75.77920683912075,0.0
2020-07-02 00:00:00+02:00,47.973473803110295,0.0
2021-07-21 00:00:00+02:00,85.52182120992862,0.0
2021-03-26 00:00:00+01:00,99.6195770548496,0.0
2021-07-03 00:00:00+02:00,89.89538429278767,0.0
2019-10-22 00:00:00+02:00,51.00131608175374,0.0
2021-08-23 00:00:00+02:00,44.08735748562991,0.0
2019-12-10 00:00:00+01:00,41.597748844216866,0.0
2019-02-15 00:00:00+01:00,21.540000915527344,0.0
2020-01-08 00:00:00+01:00,32.21409958973527,0.0
2020-06-05 00:00:00+02:00,109.72666342519744,0.0
2021-01-15 00:00:00+01:00,129.41046369804283,0.0
2019-01-30 00:00:00+01:00,20.291000709533687,0.0
2021-04-07 00:00:00+02:00,103.97499110762092,0.0
2019-12-29 00:00:00+01:00,42.10781756788873,0.0
2020-01-03 00:00:00+01:00,28.28810056209564,0.0
2019-12-01 00:00:00+01:00,7.0052003097534215,0.0
2019-04-20 00:00:00+02:00,8.593398323059084,0.0
2019-07-17 00:00:00+02:00,37.73585215143977,0.0
2021-03-30 00:00:00+02:00,29.164801216125483,0.0
2019-05-25 00:00:00+02:00,4.247001113891605,0.0
2021-10-12 00:00:00+02:00,286.50902444184624,0.0
